gameId,playId,nflId,teamAbbr,hadRushAttempt,rushingYards,hadDropback,passingYards,sackYardsAsOffense,hadPassReception,receivingYards,wasTargettedReceiver,yardageGainedAfterTheCatch,fumbles,fumbleLost,fumbleOutOfBounds,assistedTackle,forcedFumbleAsDefense,halfSackYardsAsDefense,passDefensed,quarterbackHit,sackYardsAsDefense,safetyAsDefense,soloTackle,tackleAssist,tackleForALoss,tackleForALossYardage,hadInterception,interceptionYards,fumbleRecoveries,fumbleRecoveryYards,penaltyYards,penaltyNames,wasInitialPassRusher,causedPressure,timeToPressureAsPassRusher,getOffTimeAsPassRusher,inMotionAtBallSnap,shiftSinceLineset,motionSinceLineset,wasRunningRoute,routeRan,blockedPlayerNFLId1,blockedPlayerNFLId2,blockedPlayerNFLId3,pressureAllowedAsBlocker,timeToPressureAllowedAsBlocker,pff_defensiveCoverageAssignment,pff_primaryDefensiveCoverageMatchupNflId,pff_secondaryDefensiveCoverageMatchupNflId,last_motion_frameId,snap_frameId,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,y_reverse_loc,y_reverse_bool,y_flipped
2022091801,3037,44898,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,FLAT,,,,,,,,,147,148,0,1639,1270,369,-198,-161,-37,265.06666666666666,15,1640.0,1,0
2022091801,3103,52523,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,GO,,,,,,,,,106,107,0,252,-736,988,-231,-131,-100,444.04545454545456,22,-736.0,0,1
2022091801,3271,48657,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,POST,,,,,,,,,78,115,36,1389,1333,56,-166,-124,-42,76.4,20,1256.0,0,1
2022091801,3271,54475,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,GO,,,,,,,,,114,115,0,722,-385,1107,-246,-227,-19,473.95652173913044,23,730.0,1,0
2022091801,3295,46226,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,112,124,11,1278,530,748,-192,-178,-14,236.96774193548387,31,1276.0,1,1
2022091801,3319,46226,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,CORNER,,,,,,,,,106,124,17,1664,906,758,-284,-121,-163,238.03225806451613,31,926.0,0,1
2022091801,3366,52595,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,104,105,0,1161,658,503,-168,-39,-129,177.96428571428572,28,658.0,0,0
2022091801,3486,44898,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,121,129,7,1688,256,1432,-279,-374,95,312.17391304347825,46,266.0,0,0
2022091801,3710,52595,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,GO,,,,,,,,,120,138,17,222,-2012,2234,-397,-46,-351,446.88235294117646,51,-2033.0,0,0
2022091801,3956,46226,NYJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,149,150,0,542,-551,1093,-273,-66,-207,306.75,36,547.0,1,1
2022091801,4131,53536,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,103,110,6,158,-581,739,-480,-79,-401,221.6216216216216,37,-601.0,0,1
2022091802,130,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,48,98,49,484,-494,978,-205,-169,-36,242.5609756097561,41,-496.0,0,1
2022091802,174,54481,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,OUT,,,,,,,,,137,139,1,1462,910,552,-108,-137,29,214.40740740740742,27,1462.0,1,0
2022091802,224,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,SLANT,,,,,,,,,147,148,0,731,-989,1720,-211,-163,-48,343.74,50,732.0,1,0
2022091802,316,44930,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,120,167,46,707,-821,1528,-184,-66,-118,336.3478260869565,46,704.0,1,0
2022091802,316,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,CROSS,,,,,,,,,89,167,77,1785,491,1294,-159,-141,-18,312.2142857142857,42,1784.0,1,1
2022091802,316,53541,DET,0,0,0,0,0,1,49,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,IN,,,,,,,,,137,167,29,833,973,-140,-88,-166,78,95.36363636363636,22,832.0,1,1
2022091802,390,52443,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,ANGLE,,,,,,,,,86,128,41,1204,-214,1418,-357,-447,90,339.3488372093023,43,-224.0,0,1
2022091802,455,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,GO,,,,,,,,,127,128,0,1050,-459,1509,-211,-305,94,506.56666666666666,30,1053.0,1,1
2022091802,750,48707,DET,0,0,0,0,0,1,13,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,ANGLE,,,,,,,,,130,171,40,10,3,7,-796,-674,-122,167.38888888888889,18,5.0,0,1
2022091802,750,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,POST,,,,,,,,,156,171,14,804,-466,1270,-200,-227,27,252.9875,80,805.0,1,1
2022091802,774,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,HITCH,,,,,,,,,206,207,0,835,-760,1595,-210,-137,-73,369.72093023255815,43,840.0,1,0
2022091802,817,44930,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,OUT,,,,,,,,,103,104,0,716,-613,1329,-204,-210,6,408.375,32,-613.0,0,0
2022091802,967,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,85,93,7,817,-557,1374,-258,-170,-88,296.5531914893617,47,-559.0,0,0
2022091802,1010,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,0.0,,,,,122,123,0,602,374,228,-62,-187,125,150.41935483870967,31,600.0,1,0
2022091802,1010,53959,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,,,,,,,,,,,97,123,25,17,579,-562,-466,-3,-463,210.71052631578948,38,16.0,1,0
2022091802,1209,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,178,179,0,858,-278,1136,-199,-286,87,447.578125,64,859.0,1,0
2022091802,1303,52443,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,53448.0,,,0.0,,,,,183,216,32,191,-240,431,-556,-373,-183,145.96666666666667,30,192.0,1,0
2022091802,1393,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,108,109,0,1226,352,874,-221,-291,70,446.35,20,1226.0,1,0
2022091802,1456,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,OUT,,,,,,,,,127,129,1,468,254,214,-228,-320,92,134.1851851851852,27,462.0,1,1
2022091802,1480,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,114,137,22,869,253,616,-187,-411,224,215.83333333333334,30,866.0,1,0
2022091802,1502,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,IN,,,,,,,,,122,123,0,571,-1254,1825,-250,-216,-34,313.67241379310343,58,574.0,1,1
2022091802,1526,53553,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,52475.0,,,0.0,,,,,87,89,1,560,399,161,-148,-200,52,242.11904761904762,42,561.0,1,1
2022091802,1605,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,90,114,23,1875,-487,2362,-246,-156,-90,426.3454545454546,55,1876.0,1,1
2022091802,1646,44947,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,92,131,38,28,1676,-1648,-715,57,-772,350.22,50,1665.0,0,1
2022091802,1646,53541,DET,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,HITCH,,,,,,,,,85,131,45,1327,860,467,-67,113,-180,113.8780487804878,41,853.0,0,1
2022091802,1646,53739,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,88,131,42,612,2066,-1454,-112,46,-158,320.73333333333335,45,2068.0,0,0
2022091802,1646,53959,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,78,131,52,487,1260,-773,-96,46,-142,209.27777777777777,36,1276.0,0,0
2022091802,1691,46130,DET,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,OUT,,,,,,,,,213,214,0,1335,-1715,3050,-156,-177,21,427.5061728395062,81,1316.0,1,0
2022091802,1691,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,93,214,120,517,1002,-485,-48,-42,-6,154.03125,32,509.0,1,0
2022091802,1732,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,155,156,0,527,-479,1006,-262,-247,-15,279.6666666666667,36,-477.0,0,0
2022091802,1954,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,79,117,37,161,459,-298,-270,-91,-179,150.15,20,465.0,0,0
2022091802,2001,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,54467.0,,,0.0,,,,,134,135,0,498,501,-3,-200,-218,18,155.36363636363637,33,495.0,0,1
2022091802,2085,52474,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,81,114,32,149,267,-118,-586,-447,-139,126.61538461538461,13,271.0,0,0
2022091802,2109,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,53,54,0,532,307,225,-194,-219,25,222.0909090909091,11,307.0,0,1
2022091802,2135,44852,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,79,92,12,743,243,500,-178,-485,307,215.25925925925927,27,231.0,0,0
2022091802,2259,44930,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,CROSS,,,,,,,,,104,124,19,533,-802,1335,-239,-178,-61,301.06666666666666,45,-806.0,0,0
2022091802,2259,53541,DET,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,OUT,,,,,,,,,82,124,41,1047,1158,-111,-222,-214,-8,58.27777777777778,18,1044.0,1,1
2022091802,2377,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,101,102,0,1260,328,932,-209,-297,88,495.5263157894737,19,1253.0,1,1
2022091802,2451,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,84,85,0,872,408,464,-251,-303,52,343.7142857142857,14,870.0,1,0
2022091802,2473,52443,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,ANGLE,,,,,,,,,115,139,23,1434,248,1186,-288,-486,198,239.43396226415095,53,212.0,0,1
2022091802,2606,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,54467.0,,,0.0,,,,,126,128,1,427,-395,822,-252,-248,-4,298.7857142857143,28,-410.0,0,0
2022091802,2606,44852,WAS,0,0,0,0,0,1,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,127,128,0,1224,704,520,-193,-202,9,189.74074074074073,27,1220.0,1,0
2022091802,2731,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,76,96,19,461,-511,972,-229,-73,-156,255.15384615384616,39,-529.0,0,1
2022091802,2750,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,GO,,,,,,,,,92,93,0,632,-227,859,-217,-263,46,490.44444444444446,18,-227.0,0,0
2022091802,2772,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,86,109,22,1405,554,851,-189,-122,-67,173.08163265306123,49,543.0,0,0
2022091802,2835,53553,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,54467.0,,,0.0,,,,,127,145,17,462,262,200,-233,-321,88,175.89285714285714,28,462.0,1,1
2022091802,2945,53553,WAS,0,0,0,0,0,1,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,OUT,,,,,,,,,129,130,0,1030,-217,1247,-189,-339,150,325.6666666666667,39,1032.0,1,1
2022091802,2995,41349,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,HITCH,,,,,,,,,103,129,25,923,1272,-349,-220,-161,-59,247.0,13,1270.0,0,1
2022091802,2995,43722,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,128,129,0,938,619,319,-241,-287,46,364.1111111111111,9,939.0,1,0
2022091802,3112,52474,WAS,0,0,0,0,0,1,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,SLANT,,,,,,,,,69,79,9,242,1473,-1231,-425,-67,-358,323.28205128205127,39,1473.0,0,0
2022091802,3286,44947,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,90,148,57,0,1674,-1674,-644,-11,-633,382.5,46,1670.0,0,0
2022091802,3286,47791,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,POST,,,,,,,,,61,148,86,789,716,73,-178,21,-199,58.588235294117645,17,677.0,0,1
2022091802,3286,53541,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,HITCH,,,,,,,,,82,148,65,1340,869,471,-70,18,-88,141.46875,32,876.0,0,0
2022091802,3286,53739,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,110,148,37,563,1980,-1417,-167,-76,-91,338.0243902439024,41,1981.0,0,1
2022091802,3286,53959,DET,0,0,0,0,0,1,25,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,GO,,,,,,,,,82,148,65,454,1241,-787,-116,-66,-50,225.44117647058823,34,452.0,1,1
2022091802,3940,53553,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,52475.0,,,1.0,2.5,,,,111,129,17,614,-408,1022,-129,-162,33,309.27272727272725,33,613.0,1,0
2022091803,102,46173,IND,0,0,0,0,0,1,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,SCREEN,,,,,,,,,117,129,11,246,-1724,1970,-583,-18,-565,408.54,50,248.0,1,0
2022091803,126,53556,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,107,139,31,1482,523,959,-209,-240,31,288.79411764705884,34,509.0,0,1
2022091803,150,46173,IND,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,CROSS,,,,,,,,,74,99,24,221,945,-724,-526,-151,-375,203.28947368421052,38,220.0,1,1
2022091803,261,38696,JAX,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,129,141,11,1248,-1367,2615,-206,-69,-137,457.82456140350877,57,-1381.0,0,1
2022091803,341,44835,JAX,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,90,93,2,558,-2164,2722,-255,-183,-72,474.17543859649123,57,-2164.0,0,0
2022091803,450,46116,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,108,109,0,85,951,-866,-339,-56,-283,265.06060606060606,33,949.0,0,1
2022091803,592,46116,JAX,0,0,0,0,0,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,ANGLE,,,,,,,,,111,112,0,1532,283,1249,-99,-546,447,331.1219512195122,41,267.0,0,0
2022091803,676,46173,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,False,,,0,0,1,1.0,SCREEN,,,,,,,,,127,146,18,252,-1550,1802,-518,33,-551,371.38775510204084,49,232.0,1,0
2022091803,816,44835,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,122,123,0,605,483,122,-227,-190,-37,247.5952380952381,42,606.0,1,0
2022091803,1070,45785,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,87,93,5,1497,-526,2023,-231,-188,-43,428.8723404255319,47,-528.0,0,0
2022091803,1198,52449,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,61,117,55,178,197,-19,-437,-561,124,160.0,4,217.0,0,0
2022091803,1222,44792,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,122,131,8,1385,638,747,-329,-243,-86,225.9090909090909,33,638.0,0,1
2022091803,1276,44835,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,,,43358.0,,,0.0,,,,,116,118,1,1506,-357,1863,-165,-257,92,389.5833333333333,48,1508.0,1,0
2022091803,1276,44978,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,117,118,0,724,497,227,-94,-280,186,326.55555555555554,9,711.0,1,1
2022091803,1366,46116,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,80,89,8,504,792,-288,-295,-158,-137,208.26666666666668,15,798.0,0,0
2022091803,1388,46116,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,CROSS,,,,,,,,,95,122,26,514,-799,1313,-175,-115,-60,361.4864864864865,37,-803.0,0,0
2022091803,1433,45785,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,POST,,,,,,,,,79,95,15,562,-1438,2000,-187,-105,-82,431.5217391304348,46,564.0,1,0
2022091803,1433,53454,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,OUT,,,,,,,,,58,95,36,14,216,-202,-743,-515,-228,119.43478260869566,23,12.0,1,0
2022091803,1433,53574,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,HITCH,,,,,,,,,87,95,7,444,-2165,2609,-132,-110,-22,463.5892857142857,56,-2165.0,0,0
2022091803,1527,53556,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,IN,,,,,,,,,74,82,7,1465,609,856,-210,-202,-8,253.03030303030303,33,1465.0,1,1
2022091803,1645,53556,IND,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,124,137,12,1395,546,849,-228,-222,-6,250.02941176470588,34,1396.0,1,1
2022091803,1935,44849,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,85,164,78,347,-728,1075,-268,-157,-111,344.80645161290323,31,-733.0,0,1
2022091803,1997,52449,IND,0,0,0,0,0,1,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,FLAT,,,,,,,,,151,156,4,1430,198,1232,-163,-547,384,281.6,45,207.0,0,0
2022091803,2064,52449,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,,,,,,,,,,,179,180,0,197,200,-3,-538,-159,-379,59.27272727272727,11,174.0,0,1
2022091803,2064,53658,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,POST,,,,,,,,,47,180,132,1800,1922,-122,-76,298,-374,136.9090909090909,11,1952.0,0,0
2022091803,2088,54538,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,HITCH,,,,,,,,,78,136,57,207,-628,835,-222,-201,-21,329.32,25,-630.0,0,1
2022091803,2129,42302,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,1,1,1.0,POST,,,,,,,,,101,102,0,420,-556,976,-111,-201,90,280.0,39,-566.0,0,1
2022091803,2129,44835,JAX,0,0,0,0,0,1,12,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,0,1,1.0,CROSS,,,,,,,,,101,102,0,485,-376,861,-216,-109,-107,230.77272727272728,44,483.0,1,1
2022091803,2174,46116,JAX,0,0,0,0,0,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,0,0,1,1.0,OUT,,,,,,,,,85,140,54,482,794,-312,-250,-136,-114,192.2941176470588,17,808.0,0,0
